ID_CAMARA,LUGAR_INFR,AMBITO,TIPOVIA,VIA,NUMERO_PK,UTM_X,UTM_Y,LATITUD,LONGITUD
42,C Sirio 64,Interior M-30,Calle,Sirio,64,443567.1,4473383.23,40.409153798332134,-3.6651030226682213
43,C Pez Volador - frente n32,Interior M-30,Calle,Pez Volador,32,443804.64,4473931.83,40.41411196209281,-3.6623520716985967
44,C Doctor Esquerdo 161 C1,Interior M-30,Calle,Doctor Esquerdo,161,443156.72,4473301.08,40.4083858245657,-3.669932000537653
45,C Doctor Esquerdo 161 C2,Interior M-30,Calle,Doctor Esquerdo,161,443156.72,4473301.08,40.4083858245657,-3.669932000537653
46,Av Mediterraneo 39,Interior M-30,Avenida,Mediterráneo,39,443080.33,4473130.82,40.406846809591585,-3.6708170152079362
47,Av Mediterraneo 33 C1,Interior M-30,Avenida,Mediterráneo,33,442917.25,4473155.6,40.40705887541218,-3.672741063825106
48,Av Mediterraneo 33 C2,Interior M-30,Avenida,Mediterráneo,33,442917.25,4473155.6,40.40705887541218,-3.672741063825106
49,C Doctor Esquerdo 132 C1,Interior M-30,Calle,Doctor Esquerdo,132,443100.91,4473058.73,40.406198790055576,-3.6705680436149795
50,C Doctor Esquerdo 132 C2,Interior M-30,Calle,Doctor Esquerdo,132,443100.91,4473058.73,40.406198790055576,-3.6705680436149795
51,C Carlos y Guillermo Fdez. 5,Interior M-30,Calle,Carlos y Guillermo Fernández,5,443309.52,4472861.12,40.40443284053261,-3.668092086870809
52,C Luis Mitjans 43,Interior M-30,Calle,Luis Mitjan,43,443288.31,4472839.41,40.40423582029192,-3.6683400942434754
53,Av Ciudad de Barcelona 115,Interior M-30,Avenida,Av Ciudad de Barcelona,115,443182.07,4472212.7,40.398582822517625,-3.669536100775771
54,C Gandía - Av De la Paz C1,Interior M-30,Calle,Gandía,0,443134.76,4472117.04,40.3977178340397,-3.6700850164469596
55,C Gandía - Av De la Paz C2,Interior M-30,Calle,Gandía,0,443134.76,4472117.04,40.3977178340397,-3.6700850164469596
56,C Triquet 8,Interior M-30,Calle,Triquet,8,443256.94,4472349.67,40.399821830586816,-3.6686661060124606
57,C Retama 7,Interior M-30,Calle,Retama,7,442567.71,4471623.72,40.39323481997522,-3.6767220501221987
58,C Méndez Álvaro 80 C1,Interior M-30,Calle,Méndez Álvaro,80,442519.52,4471614.99,40.39315285098247,-3.6772890451289086
59,C Méndez Álvaro 80 C2,Interior M-30,Calle,Méndez Álvaro,80,442519.52,4471614.99,40.39315285098247,-3.6772890451289086
60,C Titán - C Mendez Alvaro,Interior M-30,Calle,Titán,0,442513.03,4471554.76,40.392609817589026,-3.677360074496752
61,Av Planetario 45,Interior M-30,Avenida,Planetario,45,441706.66,4471208.21,40.38943186248009,-3.6868290464533553
62,C Puerto Serrano 2,Interior M-30,Calle,Puerto Serrano,2,441557.15,4471085.92,40.388319731804486,-3.688579276025867
63,C Puerto de Bejar 2,Interior M-30,Calle,Puerto de Bejar,2,441489.87,4470858.56,40.38626682632485,-3.689351038328817
64,C Embajadores - Puerto Bejar,Interior M-30,Calle,Embajadores,0,441485.77,4470855.93,40.38624284589233,-3.689399098573903
65,C Embajadores 187,Interior M-30,Calle,Embajadores,187,441302.89,4471175.94,40.389112804035186,-3.691583080581795
66,C Embajadores 181,Interior M-30,Calle,Embajadores,181,441210.89,4471382.36,40.39096585806698,-3.692686023517718
67,C Maestro Arbós 33 C1,Interior M-30,Calle,Maestro Arbós,33,440980.33,4471054.7,40.387997818999565,-3.695372059873122
68,C Maestro Arbós 33 C2,Interior M-30,Calle,Maestro Arbós,33,440980.33,4471054.7,40.387997818999565,-3.695372059873122
69,Po Molino - frente n1 C1,Interior M-30,Paseo,Molino,0,441054.44,4471358.39,40.390738867135596,-3.69452705788771
70,Po Molino - frente n1 C2,Interior M-30,Paseo,Molino,0,441054.44,4471358.39,40.390738867135596,-3.69452705788771
71,C Manuel Aleixandre 2,Interior M-30,Calle,Manuel Aleixandre,2,441057.08,4471391.78,40.39103984874504,-3.694499044283629
72,Po Delicias 145 C1,Interior M-30,Paseo,Delicias,145,441022.05,4471459.55,40.39164787715048,-3.6949180345523303
73,Po Delicias 145 C2,Interior M-30,Paseo,Delicias,145,441022.05,4471459.55,40.39164787715048,-3.6949180345523303
74,Po Chopera 75,Interior M-30,Paseo,Chopera,75,440969.81,4471455.18,40.39160480937238,-3.695533113493763
75,Po Sta M de la Cabeza 85 C1,Interior M-30,Paseo,Santa María de la Cabeza,85,440404.79,4472117.36,40.397529830235115,-3.702252055482484
76,Po Sta M de la Cabeza 85 C2,Interior M-30,Paseo,Santa María de la Cabeza,85,440404.79,4472117.36,40.397529830235115,-3.702252055482484
77,Po Acacias 65,Interior M-30,Paseo,Acacias,65,439538.55,4472572.31,40.401565799010136,-3.712502031162839
78,C Toledo 171,Interior M-30,Calle,Toledo,171,439441.67,4472629.04,40.402069809550916,-3.713649017021692
79,Po Imperial 89,Interior M-30,Paseo,Imperial,89,439314.27,4472658.38,40.40232484264614,-3.715153047361683
80,Po Melancólicos - junto n32 C1,Interior M-30,Paseo,Melancólicos,32,439160.08,4472544.18,40.40128482341665,-3.7169590552185343
81,Po Melancólicos - junto n32 C2,Interior M-30,Paseo,Melancólicos,32,439160.08,4472544.18,40.40128482341665,-3.7169590552185343
82,Po Yeserías - junto Gta. Piramides,Interior M-30,Paseo,Yeserías,0,439415.77,4472459.08,40.40053684497472,-3.7139380375163444
83,Pte San Isidro - Ermita Santo,Interior M-30,Puente,Pte San Isidro,0,438829.55,4472837.71,40.4039048606853,-3.720882053432707
84,Po Virgen Puerto - P. Segovia,Interior M-30,Paseo,Virgen del Puerto,0,438844.98,4473980.18,40.41419787790562,-3.7208100248568945
85,C Segovia 73 C1,Interior M-30,Calle,Segovia,73,438854.54,4473945.46,40.41388580717981,-3.7206940162864948
86,C Segovia 73 C2,Interior M-30,Calle,Segovia,73,438854.54,4473945.46,40.41388580717981,-3.7206940162864948
87,C Manzanares 35,Interior M-30,Calle,Manzanares,35,438822.95,4473818.06,40.41273581023364,-3.7210540746081717
88,A5 - Gta San Vicente C1,Interior M-30,Carretera,A5-Pta San Vicente,0,438882.34,4474504.49,40.418923836752434,-3.720420087457981
89,A5 - Gta San Vicente C2,Interior M-30,Carretera,A5-Pta San Vicente,0,438882.34,4474504.49,40.418923836752434,-3.720420087457981
90,Cta S Vicente - frente n8 C1,Interior M-30,Calle,San Vicente,8,439451.26,4474773.28,40.42138680667319,-3.7137400693509037
91,Cta S Vicente - frente n8 C2,Interior M-30,Calle,San Vicente,8,439451.26,4474773.28,40.42138680667319,-3.7137400693509037
92,C San Pol de Mar 2,Interior M-30,Calle,San Pol de Mar,2,438327.34,4475117.81,40.42440793280087,-3.7270210931546033
93,Av Valladolid 83,Interior M-30,Avenida,Valladolid,83,437716.12,4476171.65,40.43385580449896,-3.7343290844641737
94,Av Séneca - frente n14,Interior M-30,Avenida,Séneca,14,437913.65,4476259.94,40.43466592368486,-3.732009004796304
95,Entrada Po. Senda del Rey,Interior M-30,Paseo,Senda del Rey,0,437758.08,4476239.57,40.43447079509345,-3.733841064965495
96,Entrada Po. Ruperto Chapí,Interior M-30,Paseo,Ruperto Chapí,0,437942.2,4476164.45,40.43380784340761,-3.7316630969918116
97,A6PK5.300D ENT C1,Interior M-30,Carretera,A6,0,437942.2,4476164.46,40.43380793349151,-3.7316630979682675
98,A6PK5.300D ENT C2,Interior M-30,Carretera,A6,0,437942.2,4476164.46,40.43380793349151,-3.7316630979682675
99,Ctra Dehesa de la Villa sn C1,Interior M-30,Carretera,Dehesa de la villa,0,438066.71,4478644.44,40.45615780318238,-3.730437042110895
100,Ctra Dehesa de la Villa sn C2,Interior M-30,Carretera,Dehesa de la villa,0,438066.71,4478644.44,40.45615780318238,-3.730437042110895
101,C Dr Ramón Castroviejo 97,Interior M-30,Calle,Doctor Ramón Castroviejo,97,437718.48,4480482.3,40.47268783906141,-3.734724104951332
102,C Dr Juan José López Ibor 31,Interior M-30,Calle,Juan José López Ibor,31,438248.3,4480437.94,40.472327788647746,-3.728470074829269
103,C Valle de Mena 365,Interior M-30,Calle,Valle de Mena,365,438282.7,4480456.53,40.472497810399155,-3.7280661060936695
104,C Dr Ramón Castroviejo 77,Interior M-30,Calle,Doctor Ramón Castroviejo,77,438295.88,4480481.18,40.472720845120136,-3.727913034183624
105,C Cesar Manrique 11,Interior M-30,Calle,Cesar Manrique,11,438875.04,4480696.89,40.4747068594929,-3.72110208581857
106,C Monforte de Lemos 193,Interior M-30,Calle,Monforte de Lemos,193,438977.98,4480845.91,40.476056853228165,-3.719902113321832
107,Camino de Ganapanes sn,Interior M-30,Camino,Ganapanes,0,439288.52,4481004.9,40.47751185072097,-3.7162540368858794
108,C Dr Ramon Castroviejo 25,Interior M-30,Calle,Doctor Ramón Castroviejo,25,439340.36,4481167.1,40.478976793617775,-3.715658006663546
109,Av Betanzos 69,Interior M-30,Avenida,Betanzos,69,439581.63,4481223.0,40.47949794997045,-3.7128170565795156
110,C Ginzo de Limia 43,Interior M-30,Calle,Ginzo de Lima,43,440249.41,4481392.24,40.48107084488741,-3.704955093012674
111,C Finisterre 31,Interior M-30,Calle,Finisterre,31,440410.28,4481326.46,40.48048983456833,-3.7030510548979025
112,Po Castellana 167 C1,Interior M-30,Paseo,Castellana,167,441533.97,4479260.97,40.46196292766024,-3.6896040940668495
113,Po Castellana 167 C2,Interior M-30,Paseo,Castellana,167,441533.97,4479260.97,40.46196292766024,-3.6896040940668495
114,Po Castellana 105 C1,Interior M-30,Paseo,Castellana,105,441467.09,4478427.28,40.45444797927476,-3.6903160102744152
115,Po Castellana 105 C2,Interior M-30,Paseo,Castellana,105,441467.09,4478427.28,40.45444797927476,-3.6903160102744152
116,Po Recoletos 20 C1,Interior M-30,Paseo,Recoletos,20,441379.61,4474984.96,40.42343180974484,-3.69103005686753
117,Po Recoletos 20 C2,Interior M-30,Paseo,Recoletos,20,441379.61,4474984.96,40.42343180974484,-3.69103005686753
118,Po Recoletos 31,Interior M-30,Paseo,Recoletos,31,441369.47,4474989.59,40.42347280455523,-3.6911500080788806
119,C Velazquez 70 C1,Interior M-30,Calle,Velazquez,70,441998.33,4475599.9,40.42901485518012,-3.6837930446771607
120,C Velazquez 70 C2,Interior M-30,Calle,Velazquez,70,441998.33,4475599.9,40.42901485518012,-3.6837930446771607
121,C Monforte de Lemos 85 C1,Interior M-30,Calle,Monforte de Lemos,85,440481.11,4481257.96,40.479877840872724,-3.702209018472362
122,C Monforte de Lemos 85 C2,Interior M-30,Calle,Monforte de Lemos,85,440481.11,4481257.96,40.479877840872724,-3.702209018472362
123,C Serrano 127 C1,Interior M-30,Calle,Serrano,127,441829.23,4477070.51,40.44225100218046,-3.685921078516804
124,C Serrano 127 C2,Interior M-30,Calle,Serrano,127,441829.23,4477070.51,40.44225100218046,-3.685921078516804
125,C Francisco Silvela 67 C1,Interior M-30,Calle,Francisco Silvela,67,442722.81,4476293.89,40.43531686373922,-3.675315113896171
126,C Francisco Silvela 67 C2,Interior M-30,Calle,Francisco Silvela,67,442722.81,4476293.89,40.43531686373922,-3.675315113896171
127,C Principe de Vergara 135 C1,Interior M-30,Calle,Principe de Vergara,135,442464.38,4477301.14,40.4443728204374,-3.678453092168419
128,C Principe de Vergara 135 C2,Interior M-30,Calle,Principe de Vergara,135,442464.38,4477301.14,40.4443728204374,-3.678453092168419
129,C Principe de Vergara 136 C1,Interior M-30,Calle,Principe de Vergara,136,442470.77,4477271.56,40.44410679188163,-3.6783750680924565
130,C Principe de Vergara 136 C2,Interior M-30,Calle,Principe de Vergara,136,442470.77,4477271.56,40.44410679188163,-3.6783750680924565
131,C Alberto Alcocer 43 C1,Interior M-30,Calle,Alberto Alcocer,43,442311.17,4478891.27,40.458686828566535,-3.680404071213479
132,C Alberto Alcocer 43 C2,Interior M-30,Calle,Alberto Alcocer,43,442311.17,4478891.27,40.458686828566535,-3.680404071213479
133,C Alberto Alcocer 44 C1,Interior M-30,Calle,Alberto Alcocer,44,442288.66,4478874.46,40.45853383355051,-3.6806680166143986
134,C Alberto Alcocer 44 C2,Interior M-30,Calle,Alberto Alcocer,44,442288.66,4478874.46,40.45853383355051,-3.6806680166143986
135,Av Alfonso XII 44,Interior M-30,Avenida,Alfonso XIII,44,443405.9,4478163.89,40.452209517653266,-3.667428404830423
136,Av Alfonso XII 43,Interior M-30,Avenida,Alfonso XIII,43,443403.88,4478192.01,40.452462698681714,-3.6674547321236988
137,Av PIo XII 46,Interior M-30,Avenida,Pio XII,46,442902.48,4479976.95,40.468507967381655,-3.673528078923436
138,C Mateo Inurria 26,Interior M-30,Calle,Mateo Inurria,26,442095.4,4479849.8,40.467306680063295,-3.683036233604968
139,C Mateo Inurria 27,Interior M-30,Calle,Mateo Inurria,27,442111.45,4479857.68,40.46737878506867,-3.6828476413067013
140,C ODonnell 25,Interior M-30,Calle,O´Donnell,25,442536.12,4474778.42,40.42165186984221,-3.6773791110870477
141,C ODonnell 12,Interior M-30,Calle,O´Donnell,12,442515.03,4474771.92,40.42159185774982,-3.6776271140777244
142,C Doctor Esquerdo 111 C1,Interior M-30,Calle,Doctor Esquerdo,111,443200.7,4473954.57,40.41427582018374,-3.6694720411168618
143,C Doctor Esquerdo 111 C2,Interior M-30,Calle,Doctor Esquerdo,111,443200.7,4473954.57,40.41427582018374,-3.6694720411168618
144,C Doctor Esquerdo 62 C1,Interior M-30,Calle,Doctor Esquerdo,62,443192.78,4474073.63,40.415347836273874,-3.6695760170588194
145,C Doctor Esquerdo 62 C2,Interior M-30,Calle,Doctor Esquerdo,62,443192.78,4474073.63,40.415347836273874,-3.6695760170588194
146,Av Menendez Pelayo 65 C1,Interior M-30,Avenida,Menendez Pelayo,65,442538.7,4473984.81,40.414502797013704,-3.6772770041841816
147,Av Menendez Pelayo 65 C2,Interior M-30,Avenida,Menendez Pelayo,65,442538.7,4473984.81,40.414502797013704,-3.6772770041841816
148,Po Virgen del Puerto 4,Interior M-30,Paseo,Virgen del Puerto,4,438849.4,4474137.77,40.41561784283411,-3.720773080552866
149,Av Ciudad de Barcelona 138,Interior M-30,Avenida,Av Ciudad de Barcelona,138,442324.01,4472791.04,40.40373383570565,-3.679699112792653
150,C Méndez Álvaro 51 C1,Interior M-30,Calle,Méndez Álvaro,51,441989.36,4472235.48,40.3987058055308,-3.683591998233881
151,C Méndez Álvaro 51 C2,Interior M-30,Calle,Méndez Álvaro,51,441989.36,4472235.48,40.3987058055308,-3.683591998233881
152,C Méndez Álvaro 44 C1,Interior M-30,Calle,Méndez Álvaro,44,441962.01,4472244.69,40.3987868684652,-3.6839151059139312
153,C Méndez Álvaro 44 C2,Interior M-30,Calle,Méndez Álvaro,44,441962.01,4472244.69,40.3987868684652,-3.6839151059139312
154,Po Delicias 34 C1,Interior M-30,Paseo,De las Delicias,34,441147.58,4472834.04,40.40403887710828,-3.6935661091605327
155,Po Delicias 34 C2,Interior M-30,Paseo,De las Delicias,34,441147.58,4472834.04,40.40403887710828,-3.6935661091605327
156,C Embajadores 151,Interior M-30,Calle,Embajadores,151,440932.89,4471961.66,40.39616482824135,-3.69601507710277
157,C Embajadores 160,Interior M-30,Calle,Embajadores,160,440902.39,4472000.86,40.396515798383255,-3.6963780858201973
158,C Alcalá 104,Interior M-30,Calle,Alcalá,104,442801.56,4475190.11,40.42537887511057,-3.67428736668646
159,C Alcalá 161,Interior M-30,Calle,Alcalá,161,442837.71,4475224.2,40.42568845990649,-3.6738643029980986
160,C Bravo MurIllo 200,Interior M-30,Calle,Bravo Murilla,200,440464.82,4478632.86,40.45622873850236,-3.7021548644325675
161,C Bravo Murillo 217,Interior M-30,Calle,BravoMurillo,217,440461.27,4478655.2,40.4564297321149,-3.702198825176376
162,C Ofelia Nieto 23,Interior M-30,Calle,Ofelia Nieto,23,439783.87,4478997.98,40.45946882348718,-3.710220007597076
163,C Ofelia Nieto 20,Interior M-30,Calle,Ofelia Nieto,20,439790.22,4478986.61,40.45936685819411,-3.7101440393431386
164,C Raimundo F Villaverde 47 C1,Interior M-30,Calle,Raimundo Fernández Villaverde,47,440899.9,4477560.09,40.44659581891001,-3.6969240682764317
165,C Raimundo F Villaverde 47 C2,Interior M-30,Calle,Raimundo Fernández Villaverde,47,440899.9,4477560.09,40.44659581891001,-3.6969240682764317
166,C Raimundo F Villaverde 44 C1,Interior M-30,Calle,Raimundo Fernández Villaverde,44,440867.65,4477546.58,40.446471821672326,-3.69730308432304
167,C Raimundo F Villaverde 44 C2,Interior M-30,Calle,Raimundo Fernández Villaverde,44,440867.65,4477546.58,40.446471821672326,-3.69730308432304
168,C Alberto Aguilera 30,Interior M-30,Calle,Alberto Aguilera,30,439723.11,4475746.07,40.430169868028756,-3.7106279990425137
169,C Princesa 20,Interior M-30,Calle,de la Princesa,20,439493.72,4475356.17,40.42664082561078,-3.7132950597578636
170,C Princesa 19,Interior M-30,Calle,de la Princesa,19,439497.64,4475326.5,40.42637383036378,-3.713246027665186
171,C Toledo 142,Interior M-30,Calle,Toledo,142,439473.73,4472784.97,40.40347683205541,-3.7132860610163605
172,Ronda de Valencia 7,Interior M-30,Ronda,Valencia,7,440515.09,4472991.66,40.405413848009395,-3.701034104998421
173,Ronda de Valencia 8 C1,Interior M-30,Ronda,Valencia,8,440533.55,4473007.61,40.405558852233234,-3.7008180582455252
174,Ronda de Valencia 8 C2,Interior M-30,Ronda,Valencia,8,440533.55,4473007.61,40.405558852233234,-3.7008180582455252
175,Av Ramón y Cajal 62 C1,Interior M-30,Avenida,Av Ramón y Cajal,62,443393.05,4478177.23,40.45232881579196,-3.667581127619073
176,Av Ramón y Cajal 62 C2,Interior M-30,Avenida,Av Ramón y Cajal,62,443393.05,4478177.23,40.45232881579196,-3.667581127619073
177,Av Valladolid 65,Interior M-30,Avenida,Valladolid,65,437906.14,4475927.64,40.431671875181685,-3.732065076935831
178,C Sor Angela de la Cruz 16,Interior M-30,Calle,Sor Angela De la Cruz,16,441152.29,4478973.33,40.45934480102213,-3.6940790097210687
179,C Sor Angela de la Cruz 13 C1,Interior M-30,Calle,Sor Angela De la Cruz,13,441112.99,4478968.98,40.459302830333314,-3.694542097492138
180,C Sor Angela de la Cruz 13 C2,Interior M-30,Calle,Sor Angela De la Cruz,13,441112.99,4478968.98,40.459302830333314,-3.694542097492138
181,Av Asturias 66 C1,Interior M-30,Avenida,Asturias,66,440744.67,4480383.9,40.47202281884845,-3.6990180690570775
182,Av Asturias 66 C2,Interior M-30,Avenida,Asturias,66,440744.67,4480383.9,40.47202281884845,-3.6990180690570775
183,Av Asturias - Po Dirección C1,Interior M-30,Avenida,Asturias,0,440659.43,4480442.19,40.472541832629204,-3.7000290026499734
184,Av Asturias - Po Dirección C2,Interior M-30,Avenida,Asturias,0,440659.43,4480442.19,40.472541832629204,-3.7000290026499734
185,C Santa Engracia 46 C1,Interior M-30,Calle,Santa Engrancia,46,440798.13,4476100.04,40.433435796671226,-3.697988034489154
186,C Santa Engracia 46 C2,Interior M-30,Calle,Santa Engrancia,46,440798.13,4476100.04,40.433435796671226,-3.697988034489154
187,C Ferraz 30,Interior M-30,Calle,Ferraz,30,439205.34,4475236.95,40.42554581670151,-3.716683055795719
188,Po Francisco de Sales 33 C1,Interior M-30,Paseo,Francisco de Sales,33,439533.38,4477106.67,40.44241295800458,-3.7129941023061592
189,Po Francisco de Sales 33 C2,Interior M-30,Paseo,Francisco de Sales,33,439533.38,4477106.67,40.44241295800458,-3.7129941023061592
190,Po Francisco de Sales 40 C1,Interior M-30,Paseo,Francisco de Sales,40,439541.03,4477098.17,40.442336942781345,-3.712903094761702
191,Po Francisco de Sales 40 C2,Interior M-30,Paseo,Francisco de Sales,40,439541.03,4477098.17,40.442336942781345,-3.712903094761702
192,Po Pintor de Rosales 64,Interior M-30,Paseo,Pintor de Rosales,64,438625.72,4475823.04,40.430783001693115,-3.723572023879477
193,M30PK11.400C EXT C1,M-30,Carretera,M-30,0,442277.55,4471085.92,40.388369959999686,-3.6800920244156754
194,M30PK11.400C EXT C2,M-30,Carretera,M-30,0,442277.55,4471085.92,40.388369959999686,-3.6800920244156754
195,M30PK11.500L INT C1,M-30,Carretera,M-30,0,442198.24,4470993.51,40.387531979828246,-3.6810180154279855
196,M30PK11.500L INT C2,M-30,Carretera,M-30,0,442198.24,4470993.51,40.387531979828246,-3.6810180154279855
197,M30PK0.600C EXT C1,M-30,Carretera,M-30,0,442852.8,4481075.52,40.47840095160034,-3.674213049255055
198,M30PK0.600C EXT C2,M-30,Carretera,M-30,0,442852.8,4481075.52,40.47840095160034,-3.674213049255055
199,M30PK0.600C EXT C3,M-30,Carretera,M-30,0,442852.8,4481075.52,40.47840095160034,-3.674213049255055
200,M30PK5.600L EXT C1,M-30,Carretera,M-30,0,444063.49,4476350.49,40.435917997611135,-3.659514085070666
201,M30PK5.600L EXT C2,M-30,Carretera,M-30,0,444063.49,4476350.49,40.435917997611135,-3.659514085070666
202,M30PK8.000L EXT C1,M-30,Carretera,M-30,8,444063.49,4476350.49,40.435917997611135,-3.659514085070666
203,M30PK8.000L EXT C2,M-30,Carretera,M-30,8,444063.49,4476350.49,40.435917997611135,-3.659514085070666
204,M30PK8.000L EXT C3,M-30,Carretera,M-30,8,444063.49,4476350.49,40.435917997611135,-3.659514085070666
205,M30PK0.500C INT C1,M-30,Carretera,M-30,0,442839.64,4481183.85,40.479375929052374,-3.6743780636971812
206,M30PK0.500C INT C2,M-30,Carretera,M-30,0,442839.64,4481183.85,40.479375929052374,-3.6743780636971812
207,M30PK0.500C INT C3,M-30,Carretera,M-30,0,442839.64,4481183.85,40.479375929052374,-3.6743780636971812
208,M30PK4.100L INT C1,M-30,Carretera,M-30,0,443791.67,4477846.0,40.449371984227724,-3.6628510737713142
209,M30PK4.100L INT C2,M-30,Carretera,M-30,0,443791.67,4477846.0,40.449371984227724,-3.6628510737713142
210,M30PK6.800L INT C1,M-30,Carretera,M-30,0,444002.07,4475190.82,40.42546694106106,-3.6601360429420984
